text,label
"I feel like I have itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, and receiving unsterile injections.",Hepatitis B
"I am suffering from fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes, and family history.",Hepatitis C
"I have been experiencing joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, and yellowing of eyes.",Hepatitis D
"My symptoms include joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, and stomach bleeding.",Hepatitis E
"Recently I got vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, and fluid overload.1.",Alcoholic hepatitis
"I am showing signs of chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of eyes, swelled lymph nodes, malaise, phlegm, chest pain, and blood in sputum.",Tuberculosis
"I feel like I have continuous sneezing, chills, fatigue, cough, high fever, headache, swelled lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, and muscle pain.",Common Cold
"I am suffering from chills, fatigue, cough, high fever, breathlessness, sweating, malaise, phlegm, chest pain, fast heart rate, and rusty sputum.",Pneumonia
"I have been experiencing constipation, pain during bowel movements, pain in anal region, bloody stool, and irritation in anus.",Dimorphic hemmorhoids(piles)
"My symptoms include vomiting, breathlessness, sweating, and chest pain.",Heart attack
"Recently I got fatigue, cramps, bruising, obesity, swollen legs, swollen blood vessels, and prominent veins on calf.",Varicose veins
"I am showing signs of fatigue, weight gain, cold hands and feets, mood swings, lethargy, dizziness, puffy face and eyes, enlarged thyroid, brittle nails, swollen extremeties, depression, irritability, and abnormal menstruation.",Hypothyroidism
"I feel like I have fatigue, mood swings, weight loss, restlessness, sweating, diarrhoea, fast heart rate, excessive hunger, muscle weakness, irritability, and abnormal menstruation.",Hyperthyroidism
"I am suffering from vomiting, fatigue, anxiety, sweating, headache, nausea, blurred and distorted vision, excessive hunger, drying and tingling lips, slurred speech, irritability, and palpitations.",Hypoglycemia
"I have been experiencing joint pain, neck pain, knee pain, hip joint pain, swelling joints, and painful walking.",Osteoarthristis
"My symptoms include muscle weakness, stiff neck, swelling joints, movement stiffness, and painful walking.",Arthritis
"Recently I got vomiting, headache, nausea, spinning movements, loss of balance, and unsteadiness.",(vertigo) Paroymsal  Positional Vertigo
"I am showing signs of skin rash, pus filled pimples, blackheads, and scurring.",Acne
"I feel like I have burning micturition, bladder discomfort, foul smell of urine, and continuous feel of urine.",Urinary tract infection
"I am suffering from skin rash, joint pain, skin peeling, silver like dusting, small dents in nails, and inflammatory nails.",Psoriasis
"I have been experiencing skin rash, high fever, blister, red sore around nose, and yellow crust ooze.",Impetigo
"My symptoms include itching, skin rash, nodal skin eruptions, and dischromic patches.",Fungal infection
"Recently I got continuous sneezing, shivering, chills, and watering from eyes.",Allergy
"I am showing signs of stomach pain, acidity, ulcers on tongue, vomiting, cough, and chest pain.",GERD
"I feel like I have itching, vomiting, yellowish skin, nausea, loss of appetite, abdominal pain, and yellowing of eyes.",Chronic cholestasis
"I am suffering from itching, skin rash, stomach pain, burning micturition, and spotting urination.",Drug Reaction
"I have been experiencing vomiting, indigestion, loss of appetite, abdominal pain, passage of gases, and internal itching.",Peptic ulcer diseae
"My symptoms include muscle wasting, patches in throat, high fever, and extra marital contacts.",AIDS
"Recently I got fatigue, weight loss, restlessness, lethargy, irregular sugar level, blurred and distorted vision, obesity, excessive hunger, increased appetite, and polyuria.",Diabetes
"I am showing signs of vomiting, sunken eyes, dehydration, and diarrhoea.",Gastroenteritis
"I feel like I have fatigue, cough, high fever, breathlessness, family history, and mucoid sputum.",Bronchial Asthma
"I am suffering from headache, chest pain, dizziness, loss of balance, and lack of concentration.",Hypertension
"I have been experiencing acidity, indigestion, headache, blurred and distorted vision, excessive hunger, stiff neck, depression, irritability, and visual disturbances.",Migraine
"My symptoms include back pain, weakness in limbs, neck pain, dizziness, and loss of balance.",Cervical spondylosis
"Recently I got vomiting, headache, weakness of one body side, and altered sensorium.",Paralysis (brain hemorrhage)
"I am showing signs of itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine, and abdominal pain.",Jaundice
"I feel like I have chills, vomiting, high fever, sweating, headache, nausea, diarrhoea, and muscle pain.",Malaria
"I am suffering from itching, skin rash, fatigue, lethargy, high fever, headache, loss of appetite, mild fever, swelled lymph nodes, malaise, and red spots over body.",Chicken pox
"I have been experiencing skin rash, chills, joint pain, vomiting, fatigue, high fever, headache, nausea, loss of appetite, pain behind the eyes, back pain, malaise, muscle pain, and red spots over body.",Dengue
"My symptoms include chills, vomiting, fatigue, high fever, headache, nausea, constipation, abdominal pain, diarrhoea, toxic look (typhos), and belly pain.",Typhoid
"Recently I got joint pain, vomiting, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, and muscle pain.",hepatitis A
"I am showing signs of itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, and receiving unsterile injections.",Hepatitis B
"I feel like I have fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes, and family history.",Hepatitis C
"I am suffering from joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, and yellowing of eyes.",Hepatitis D
"I have been experiencing joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, and stomach bleeding.",Hepatitis E
"My symptoms include vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, and fluid overload.1.",Alcoholic hepatitis
"Recently I got chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of eyes, swelled lymph nodes, malaise, phlegm, chest pain, and blood in sputum.",Tuberculosis
"I am showing signs of continuous sneezing, chills, fatigue, cough, high fever, headache, swelled lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, and muscle pain.",Common Cold
"I feel like I have chills, fatigue, cough, high fever, breathlessness, sweating, malaise, phlegm, chest pain, fast heart rate, and rusty sputum.",Pneumonia
"I am suffering from constipation, pain during bowel movements, pain in anal region, bloody stool, and irritation in anus.",Dimorphic hemmorhoids(piles)
"I have been experiencing vomiting, breathlessness, sweating, and chest pain.",Heart attack
"My symptoms include fatigue, cramps, bruising, obesity, swollen legs, swollen blood vessels, and prominent veins on calf.",Varicose veins
"Recently I got fatigue, weight gain, cold hands and feets, mood swings, lethargy, dizziness, puffy face and eyes, enlarged thyroid, brittle nails, swollen extremeties, depression, irritability, and abnormal menstruation.",Hypothyroidism
"I am showing signs of fatigue, mood swings, weight loss, restlessness, sweating, diarrhoea, fast heart rate, excessive hunger, muscle weakness, irritability, and abnormal menstruation.",Hyperthyroidism
"I feel like I have vomiting, fatigue, anxiety, sweating, headache, nausea, blurred and distorted vision, excessive hunger, drying and tingling lips, slurred speech, irritability, and palpitations.",Hypoglycemia
"I am suffering from joint pain, neck pain, knee pain, hip joint pain, swelling joints, and painful walking.",Osteoarthristis
"I have been experiencing muscle weakness, stiff neck, swelling joints, movement stiffness, and painful walking.",Arthritis
"My symptoms include vomiting, headache, nausea, spinning movements, loss of balance, and unsteadiness.",(vertigo) Paroymsal  Positional Vertigo
"Recently I got skin rash, pus filled pimples, blackheads, and scurring.",Acne
"I am showing signs of burning micturition, bladder discomfort, foul smell of urine, and continuous feel of urine.",Urinary tract infection
"I feel like I have skin rash, joint pain, skin peeling, silver like dusting, small dents in nails, and inflammatory nails.",Psoriasis
"I am suffering from skin rash, high fever, blister, red sore around nose, and yellow crust ooze.",Impetigo
"I have been experiencing itching, skin rash, nodal skin eruptions, and dischromic patches.",Fungal infection
"My symptoms include continuous sneezing, shivering, chills, and watering from eyes.",Allergy
"Recently I got stomach pain, acidity, ulcers on tongue, vomiting, cough, and chest pain.",GERD
"I am showing signs of itching, vomiting, yellowish skin, nausea, loss of appetite, abdominal pain, and yellowing of eyes.",Chronic cholestasis
"I feel like I have itching, skin rash, stomach pain, burning micturition, and spotting urination.",Drug Reaction
"I am suffering from vomiting, indigestion, loss of appetite, abdominal pain, passage of gases, and internal itching.",Peptic ulcer diseae
"I have been experiencing muscle wasting, patches in throat, high fever, and extra marital contacts.",AIDS
"My symptoms include fatigue, weight loss, restlessness, lethargy, irregular sugar level, blurred and distorted vision, obesity, excessive hunger, increased appetite, and polyuria.",Diabetes
"Recently I got vomiting, sunken eyes, dehydration, and diarrhoea.",Gastroenteritis
"I am showing signs of fatigue, cough, high fever, breathlessness, family history, and mucoid sputum.",Bronchial Asthma
"I feel like I have headache, chest pain, dizziness, loss of balance, and lack of concentration.",Hypertension
"I am suffering from acidity, indigestion, headache, blurred and distorted vision, excessive hunger, stiff neck, depression, irritability, and visual disturbances.",Migraine
